,day,time_in_hours,average_amplitude,average_phase,amplitude_STD,phase_STD,label
0,2014-01-01,4.0,-64.0868,1.1496,-64.0868,1.0905,0
1,2014-01-01,8.0,-67.0467,0.9296,-67.0467,1.0905,0
2,2014-01-01,12.0,-58.7285,0.6417,-58.7285,1.0905,0
3,2014-01-01,16.0,-59.9761,1.3569,-59.9761,1.0905,0
4,2014-01-01,20.0,-59.498,0.6106,-59.498,1.0905,0
5,2014-01-01,24.0,-64.7713,3.7774,-64.7713,1.0905,0
6,2014-01-02,4.0,-62.5105,1.4006,-62.5105,0.9481,0
7,2014-01-02,8.0,-65.352,0.8745,-65.352,0.9481,0
8,2014-01-02,12.0,-57.8692,-1.0994,-57.8692,0.9481,0
9,2014-01-02,16.0,-58.2333,0.2995,-58.2333,0.9481,0
10,2014-01-02,20.0,-59.3525,-0.4179,-59.3525,0.9481,0
11,2014-01-02,24.0,-63.6264,-1.0928,-63.6264,0.9481,0
12,2014-01-03,4.0,-63.0352,0.6437,-63.0352,0.9622,0
13,2014-01-03,8.0,-65.7904,-0.1175,-65.7904,0.9622,0
14,2014-01-03,12.0,-60.3637,-0.5426,-60.3637,0.9622,0
15,2014-01-03,16.0,-57.5061,-1.1214,-57.5061,0.9622,0
16,2014-01-03,20.0,-57.3282,-1.6215,-57.3282,0.9622,0
17,2014-01-03,24.0,-64.8302,1.1691,-64.8302,0.9622,0
18,2014-01-04,4.0,-62.8046,-0.0511,-62.8046,2.6207,1
19,2014-01-04,8.0,-65.1149,1.1425,-65.1149,2.6207,1
20,2014-01-04,12.0,-58.1146,-1.2491,-58.1146,2.6207,1
21,2014-01-04,16.0,-58.5555,0.3942,-58.5555,2.6207,1
22,2014-01-04,20.0,-59.159,-0.2891,-59.159,2.6207,1
23,2014-01-04,24.0,-65.5349,6.7514,-65.5349,2.6207,1
24,2014-01-05,4.0,-63.7166,1.3309,-63.7166,1.6914,1
25,2014-01-05,8.0,-66.1728,0.4054,-66.1728,1.6914,1
26,2014-01-05,12.0,-58.2124,-0.4457,-58.2124,1.6914,1
27,2014-01-05,16.0,-57.7427,0.4974,-57.7427,1.6914,1
28,2014-01-05,20.0,-59.6336,0.3757,-59.6336,1.6914,1
29,2014-01-05,24.0,-65.2972,-3.891,-65.2972,1.6914,1
30,2014-01-06,4.0,-63.8499,2.8258,-63.8499,1.2715,1
31,2014-01-06,8.0,-66.4224,1.3236,-66.4224,1.2715,1
32,2014-01-06,12.0,-59.6066,-0.0795,-59.6066,1.2715,1
33,2014-01-06,16.0,-58.6574,-0.1732,-58.6574,1.2715,1
34,2014-01-06,20.0,-57.735,-0.4842,-57.735,1.2715,1
35,2014-01-06,24.0,-65.4151,-0.8748,-65.4151,1.2715,1
36,2014-01-07,4.0,-64.0139,0.8006,-64.0139,0.9743,1
37,2014-01-07,8.0,-65.8306,1.3115,-65.8306,0.9743,1
38,2014-01-07,12.0,-58.8623,0.5797,-58.8623,0.9743,1
39,2014-01-07,16.0,-57.4004,1.8154,-57.4004,0.9743,1
40,2014-01-07,20.0,-57.0507,-0.8228,-57.0507,0.9743,1
41,2014-01-07,24.0,-66.0771,-0.7085,-66.0771,0.9743,1
42,2014-01-08,4.0,-64.2901,-0.2741,-64.2901,1.5934,1
43,2014-01-08,8.0,-65.812,-0.1851,-65.812,1.5934,1
44,2014-01-08,12.0,-59.1041,0.6982,-59.1041,1.5934,1
45,2014-01-08,16.0,-57.4341,0.9965,-57.4341,1.5934,1
46,2014-01-08,20.0,-58.892,1.6377,-58.892,1.5934,1
47,2014-01-08,24.0,-69.6675,-3.3158,-69.6675,1.5934,1
48,2014-01-09,4.0,-88.5086,-27.1815,-88.5086,14.3064,0
49,2014-01-09,8.0,-90.2099,-21.194,-90.2099,14.3064,0
50,2014-01-09,12.0,-71.3071,15.779,-71.3071,14.3064,0
51,2014-01-09,16.0,-56.9748,0.8608,-56.9748,14.3064,0
52,2014-01-09,20.0,-55.6872,-0.782,-55.6872,14.3064,0
53,2014-01-09,24.0,-67.0429,-5.3209,-67.0429,14.3064,0
54,2014-01-10,4.0,-90.7866,-10.4964,-90.7866,16.4925,0
55,2014-01-10,8.0,-85.8831,29.7577,-85.8831,16.4925,0
56,2014-01-10,12.0,-73.1845,-21.4206,-73.1845,16.4925,0
57,2014-01-10,16.0,-57.2354,0.275,-57.2354,16.4925,0
58,2014-01-10,20.0,-56.5574,-0.6407,-56.5574,16.4925,0
59,2014-01-10,24.0,-65.2363,14.1213,-65.2363,16.4925,0
60,2014-01-11,4.0,-83.1347,6.2907,-83.1347,10.8331,1
61,2014-01-11,8.0,-85.1196,1.0008,-85.1196,10.8331,1
62,2014-01-11,12.0,-66.8966,24.9361,-66.8966,10.8331,1
63,2014-01-11,16.0,-57.2897,2.1755,-57.2897,10.8331,1
64,2014-01-11,20.0,-59.1271,0.3829,-59.1271,10.8331,1
65,2014-01-11,24.0,-67.3516,-11.3366,-67.3516,10.8331,1
66,2014-01-12,4.0,-88.8233,-34.0253,-88.8233,20.6793,1
67,2014-01-12,8.0,-83.184,35.0276,-83.184,20.6793,1
68,2014-01-12,12.0,-75.5625,-12.3144,-75.5625,20.6793,1
69,2014-01-12,16.0,-58.7999,0.5643,-58.7999,20.6793,1
70,2014-01-12,20.0,-56.8855,0.5907,-56.8855,20.6793,1
71,2014-01-12,24.0,-65.3514,5.674,-65.3514,20.6793,1
72,2014-01-13,4.0,-92.3514,16.5813,-92.3514,19.2282,1
73,2014-01-13,8.0,-92.4698,-46.4807,-92.4698,19.2282,1
74,2014-01-13,12.0,-76.4688,-12.4405,-76.4688,19.2282,1
75,2014-01-13,16.0,-57.92,0.0722,-57.92,19.2282,1
76,2014-01-13,20.0,-56.5576,-0.9175,-56.5576,19.2282,1
77,2014-01-13,24.0,-67.0452,-8.0129,-67.0452,19.2282,1
78,2014-01-14,4.0,-84.6972,6.7965,-84.6972,4.3085,1
79,2014-01-14,8.0,-92.483,2.5861,-92.483,4.3085,1
80,2014-01-14,12.0,-76.1006,8.9267,-76.1006,4.3085,1
81,2014-01-14,16.0,-58.7991,1.455,-58.7991,4.3085,1
82,2014-01-14,20.0,-56.938,-0.2092,-56.938,4.3085,1
83,2014-01-14,24.0,-68.4345,-4.074,-68.4345,4.3085,1
84,2014-01-15,4.0,-93.7202,0.7176,-93.7202,7.2343,1
85,2014-01-15,8.0,-93.2775,-5.1508,-93.2775,7.2343,1
86,2014-01-15,12.0,-74.7943,-15.3683,-74.7943,7.2343,1
87,2014-01-15,16.0,-59.7368,1.4004,-59.7368,7.2343,1
88,2014-01-15,20.0,-59.6923,0.4652,-59.6923,7.2343,1
89,2014-01-15,24.0,-67.9348,8.0544,-67.9348,7.2343,1
90,2014-01-16,4.0,-91.1021,-14.7535,-91.1021,5.2424,0
91,2014-01-16,8.0,-89.6777,-7.8867,-89.6777,5.2424,0
92,2014-01-16,12.0,-79.5166,-6.5953,-79.5166,5.2424,0
93,2014-01-16,16.0,-58.3639,0.2385,-58.3639,5.2424,0
94,2014-01-16,20.0,-58.1748,-0.2867,-58.1748,5.2424,0
95,2014-01-16,24.0,-69.1617,-1.9225,-69.1617,5.2424,0
96,2014-01-17,4.0,-94.4862,-3.4861,-94.4862,13.0,0
97,2014-01-17,8.0,-93.6852,-23.8433,-93.6852,13.0,0
98,2014-01-17,12.0,-78.5735,-32.5504,-78.5735,13.0,0
99,2014-01-17,16.0,-55.8268,-1.5817,-55.8268,13.0,0
100,2014-01-17,20.0,-57.6225,1.0679,-57.6225,13.0,0
101,2014-01-17,24.0,-65.5752,-1.1433,-65.5752,13.0,0
102,2014-01-18,4.0,-88.6983,18.8632,-88.6983,9.3223,0
103,2014-01-18,8.0,-90.3405,-9.563,-90.3405,9.3223,0
104,2014-01-18,12.0,-76.4177,-8.5735,-76.4177,9.3223,0
105,2014-01-18,16.0,-58.9885,-0.5977,-58.9885,9.3223,0
106,2014-01-18,20.0,-58.8582,-0.5023,-58.8582,9.3223,0
107,2014-01-18,24.0,-66.7093,-0.3639,-66.7093,9.3223,0
108,2014-01-19,4.0,-66.3965,0.1128,-66.3965,0.5831,0
109,2014-01-19,8.0,-67.9318,-0.6527,-67.9318,0.5831,0
110,2014-01-19,12.0,-60.5545,0.2295,-60.5545,0.5831,0
111,2014-01-19,16.0,-58.3132,0.3612,-58.3132,0.5831,0
112,2014-01-19,20.0,-57.5213,0.3551,-57.5213,0.5831,0
113,2014-01-19,24.0,-66.3101,1.342,-66.3101,0.5831,0
114,2014-01-20,4.0,-64.8593,-0.3519,-64.8593,0.931,0
115,2014-01-20,8.0,-68.7586,-0.3313,-68.7586,0.931,0
116,2014-01-20,12.0,-60.6616,0.5933,-60.6616,0.931,0
117,2014-01-20,16.0,-56.8579,0.9246,-56.8579,0.931,0
118,2014-01-20,20.0,-58.0178,0.0608,-58.0178,0.931,0
119,2014-01-20,24.0,-67.0108,-1.989,-67.0108,0.931,0
120,2014-01-21,4.0,-65.0127,0.5751,-65.0127,1.1517,0
121,2014-01-21,8.0,-69.7608,1.5301,-69.7608,1.1517,0
122,2014-01-21,12.0,-61.0563,0.7545,-61.0563,1.1517,0
123,2014-01-21,16.0,-59.1514,0.9359,-59.1514,1.1517,0
124,2014-01-21,20.0,-57.8313,-1.6595,-57.8313,1.1517,0
125,2014-01-21,24.0,-67.0577,1.9763,-67.0577,1.1517,0
126,2014-01-22,4.0,-66.7128,-0.1033,-66.7128,1.3956,0
127,2014-01-22,8.0,-69.5718,2.7623,-69.5718,1.3956,0
128,2014-01-22,12.0,-60.2726,-1.2752,-60.2726,1.3956,0
129,2014-01-22,16.0,-57.1941,-1.2286,-57.1941,1.3956,0
130,2014-01-22,20.0,-57.7679,1.0833,-57.7679,1.3956,0
131,2014-01-22,24.0,-67.1418,0.0211,-67.1418,1.3956,0
132,2014-01-23,4.0,-64.7385,1.0961,-64.7385,1.1833,0
133,2014-01-23,8.0,-69.0713,-0.5372,-69.0713,1.1833,0
134,2014-01-23,12.0,-60.2173,0.3729,-60.2173,1.1833,0
135,2014-01-23,16.0,-56.8872,-0.5944,-56.8872,1.1833,0
136,2014-01-23,20.0,-57.2398,-1.6464,-57.2398,1.1833,0
137,2014-01-23,24.0,-66.5491,1.9429,-66.5491,1.1833,0
138,2014-01-24,4.0,-64.8091,-2.3023,-64.8091,1.4004,0
139,2014-01-24,8.0,-67.6618,0.9157,-67.6618,1.4004,0
140,2014-01-24,12.0,-62.1189,0.2558,-62.1189,1.4004,0
141,2014-01-24,16.0,-60.4273,0.9723,-60.4273,1.4004,0
142,2014-01-24,20.0,-60.219,-0.9038,-60.219,1.4004,0
143,2014-01-24,24.0,-65.4131,-2.4102,-65.4131,1.4004,0
144,2014-01-25,4.0,-64.3124,-1.4948,-64.3124,1.6431,0
145,2014-01-25,8.0,-66.6529,-1.847,-66.6529,1.6431,0
146,2014-01-25,12.0,-61.0411,2.7151,-61.0411,1.6431,0
147,2014-01-25,16.0,-58.4071,-2.0443,-58.4071,1.6431,0
148,2014-01-25,20.0,-57.9659,-0.2629,-57.9659,1.6431,0
149,2014-01-25,24.0,-67.1571,0.2992,-67.1571,1.6431,0
150,2014-01-26,4.0,-65.6763,0.0805,-65.6763,1.1937,0
151,2014-01-26,8.0,-66.3859,-2.2735,-66.3859,1.1937,0
152,2014-01-26,12.0,-60.6724,0.8137,-60.6724,1.1937,0
153,2014-01-26,16.0,-56.5717,0.1325,-56.5717,1.1937,0
154,2014-01-26,20.0,-56.4619,1.1238,-56.4619,1.1937,0
155,2014-01-26,24.0,-66.5576,-1.3368,-66.5576,1.1937,0
156,2014-01-27,4.0,-62.9911,-0.9052,-62.9911,1.2448,0
157,2014-01-27,8.0,-66.4746,-1.3188,-66.4746,1.2448,0
158,2014-01-27,12.0,-60.5023,2.0483,-60.5023,1.2448,0
159,2014-01-27,16.0,-56.0715,-1.0447,-56.0715,1.2448,0
160,2014-01-27,20.0,-57.4401,0.3034,-57.4401,1.2448,0
161,2014-01-27,24.0,-67.0424,1.1703,-67.0424,1.2448,0
162,2014-01-28,4.0,-66.0265,2.1667,-66.0265,2.1053,0
163,2014-01-28,8.0,-65.9208,-3.7035,-65.9208,2.1053,0
164,2014-01-28,12.0,-61.4744,1.4616,-61.4744,2.1053,0
165,2014-01-28,16.0,-57.402,-0.8368,-57.402,2.1053,0
166,2014-01-28,20.0,-58.0387,-0.6679,-58.0387,2.1053,0
167,2014-01-28,24.0,-65.1808,2.2297,-65.1808,2.1053,0
168,2014-01-29,4.0,-63.8784,-0.8375,-63.8784,1.9917,0
169,2014-01-29,8.0,-65.2013,-0.3381,-65.2013,1.9917,0
170,2014-01-29,12.0,-60.1289,0.4511,-60.1289,1.9917,0
171,2014-01-29,16.0,-55.9081,0.6025,-55.9081,1.9917,0
172,2014-01-29,20.0,-56.7781,-0.6352,-56.7781,1.9917,0
173,2014-01-29,24.0,-64.1482,-5.3047,-64.1482,1.9917,0
174,2014-01-30,4.0,-80.9058,1.1325,-80.9058,3.0007,0
175,2014-01-30,8.0,-72.2101,-2.4565,-72.2101,3.0007,0
176,2014-01-30,12.0,-62.8663,0.1647,-62.8663,3.0007,0
177,2014-01-30,16.0,-58.3844,-0.8906,-58.3844,3.0007,0
178,2014-01-30,20.0,-57.3033,0.1345,-57.3033,3.0007,0
179,2014-01-30,24.0,-68.1677,7.0951,-68.1677,3.0007,0
180,2014-01-31,4.0,-63.5748,-1.2806,-63.5748,0.7026,1
181,2014-01-31,8.0,-71.5854,-0.1031,-71.5854,0.7026,1
182,2014-01-31,12.0,-60.9467,0.5948,-60.9467,0.7026,1
183,2014-01-31,16.0,-58.6667,0.5861,-58.6667,0.7026,1
184,2014-01-31,20.0,-57.3249,-0.9106,-57.3249,0.7026,1
185,2014-01-31,24.0,-65.5718,-0.0245,-65.5718,0.7026,1
186,2014-02-01,4.0,-63.6467,-0.955,-63.6467,0.8983,1
187,2014-02-01,8.0,-65.7059,-0.0654,-65.7059,0.8983,1
188,2014-02-01,12.0,-62.7796,0.6714,-62.7796,0.8983,1
189,2014-02-01,16.0,-59.0247,-0.2145,-59.0247,0.8983,1
190,2014-02-01,20.0,-58.0998,-0.9226,-58.0998,0.8983,1
191,2014-02-01,24.0,-66.2873,-2.2005,-66.2873,0.8983,1
192,2014-02-02,4.0,-64.0407,1.2174,-64.0407,0.8574,1
193,2014-02-02,8.0,-65.7221,-0.0478,-65.7221,0.8574,1
194,2014-02-02,12.0,-61.8482,-0.8564,-61.8482,0.8574,1
195,2014-02-02,16.0,-58.6391,-1.4317,-58.6391,0.8574,1
196,2014-02-02,20.0,-60.1097,0.0033,-60.1097,0.8574,1
197,2014-02-02,24.0,-64.8925,0.4631,-64.8925,0.8574,1
198,2014-02-03,4.0,-63.0349,-1.354,-63.0349,1.5532,1
199,2014-02-03,8.0,-64.668,-0.4902,-64.668,1.5532,1
200,2014-02-03,12.0,-60.2504,2.061,-60.2504,1.5532,1
201,2014-02-03,16.0,-58.9383,-0.5613,-58.9383,1.5532,1
202,2014-02-03,20.0,-57.6248,0.1347,-57.6248,1.5532,1
203,2014-02-03,24.0,-62.9882,-3.1069,-62.9882,1.5532,1
204,2014-02-04,4.0,-59.1628,-0.0226,-59.1628,1.1968,1
205,2014-02-04,8.0,-63.9308,0.7954,-63.9308,1.1968,1
206,2014-02-04,12.0,-58.3278,-2.827,-58.3278,1.1968,1
207,2014-02-04,16.0,-59.4253,-0.2512,-59.4253,1.1968,1
208,2014-02-04,20.0,-59.175,-0.429,-59.175,1.1968,1
209,2014-02-04,24.0,-66.5422,0.662,-66.5422,1.1968,1
210,2014-02-05,4.0,-63.4884,1.7198,-63.4884,1.0219,1
211,2014-02-05,8.0,-64.957,-0.0243,-64.957,1.0219,1
212,2014-02-05,12.0,-62.1078,-0.3391,-62.1078,1.0219,1
213,2014-02-05,16.0,-57.6938,-1.3013,-57.6938,1.0219,1
214,2014-02-05,20.0,-57.2482,-0.8241,-57.2482,1.0219,1
215,2014-02-05,24.0,-66.2023,-1.2148,-66.2023,1.0219,1
216,2014-02-06,4.0,-63.6421,-1.7364,-63.6421,1.5464,1
217,2014-02-06,8.0,-65.3402,-2.4622,-65.3402,1.5464,1
218,2014-02-06,12.0,-60.0895,0.5928,-60.0895,1.5464,1
219,2014-02-06,16.0,-55.7176,-0.6106,-55.7176,1.5464,1
220,2014-02-06,20.0,-54.8978,-0.0737,-54.8978,1.5464,1
221,2014-02-06,24.0,-64.4088,2.2831,-64.4088,1.5464,1
222,2014-02-07,4.0,-63.0324,-1.6477,-63.0324,1.3933,1
223,2014-02-07,8.0,-64.9012,0.4574,-64.9012,1.3933,1
224,2014-02-07,12.0,-60.0196,1.9516,-60.0196,1.3933,1
225,2014-02-07,16.0,-57.5023,1.8646,-57.5023,1.3933,1
226,2014-02-07,20.0,-57.2029,-1.0973,-57.2029,1.3933,1
227,2014-02-07,24.0,-64.0393,1.2227,-64.0393,1.3933,1
228,2014-02-08,4.0,-63.4063,-5.0781,-63.4063,2.2884,1
229,2014-02-08,8.0,-66.0533,-0.1894,-66.0533,2.2884,1
230,2014-02-08,12.0,-59.9726,1.9003,-59.9726,2.2884,1
231,2014-02-08,16.0,-57.2047,-0.5556,-57.2047,2.2884,1
232,2014-02-08,20.0,-59.257,0.1166,-59.257,2.2884,1
233,2014-02-08,24.0,-67.7352,-3.1007,-67.7352,2.2884,1
234,2014-02-09,4.0,-63.997,-1.7533,-63.997,1.7661,1
235,2014-02-09,8.0,-65.6913,-1.4406,-65.6913,1.7661,1
236,2014-02-09,12.0,-59.5856,0.232,-59.5856,1.7661,1
237,2014-02-09,16.0,-56.741,-2.0927,-56.741,1.7661,1
238,2014-02-09,20.0,-57.6858,-2.7865,-57.6858,1.7661,1
239,2014-02-09,24.0,-63.1933,2.481,-63.1933,1.7661,1
240,2014-02-10,4.0,-64.173,-0.6074,-64.173,1.0952,0
241,2014-02-10,8.0,-66.3914,0.2824,-66.3914,1.0952,0
242,2014-02-10,12.0,-59.925,-0.1775,-59.925,1.0952,0
243,2014-02-10,16.0,-59.8275,-0.4284,-59.8275,1.0952,0
244,2014-02-10,20.0,-58.2491,1.8158,-58.2491,1.0952,0
245,2014-02-10,24.0,-66.8423,-1.8407,-66.8423,1.0952,0
246,2014-02-11,4.0,-64.1612,-3.085,-64.1612,1.3957,0
247,2014-02-11,8.0,-67.298,-1.0531,-67.298,1.3957,0
248,2014-02-11,12.0,-60.4466,1.4046,-60.4466,1.3957,0
249,2014-02-11,16.0,-57.941,0.4586,-57.941,1.3957,0
250,2014-02-11,20.0,-56.6756,-0.1057,-56.6756,1.3957,0
251,2014-02-11,24.0,-66.6618,-0.5052,-66.6618,1.3957,0
252,2014-02-12,4.0,-63.072,-1.2934,-63.072,0.9643,0
253,2014-02-12,8.0,-60.3933,1.7035,-60.3933,0.9643,0
254,2014-02-12,12.0,-60.1264,-0.3931,-60.1264,0.9643,0
255,2014-02-12,16.0,-58.1349,0.8565,-58.1349,0.9643,0
256,2014-02-12,20.0,-56.3736,0.3867,-56.3736,0.9643,0
257,2014-02-12,24.0,-63.9028,0.8366,-63.9028,0.9643,0
258,2014-02-13,4.0,-61.2852,0.2956,-61.2852,1.1366,0
259,2014-02-13,8.0,-64.8741,-2.9377,-64.8741,1.1366,0
260,2014-02-13,12.0,-60.3925,-0.5408,-60.3925,1.1366,0
261,2014-02-13,16.0,-56.9907,-1.554,-56.9907,1.1366,0
262,2014-02-13,20.0,-58.6318,-1.6375,-58.6318,1.1366,0
263,2014-02-13,24.0,-64.2945,0.1829,-64.2945,1.1366,0
264,2014-02-14,4.0,-62.4221,0.3772,-62.4221,1.8894,0
265,2014-02-14,8.0,-65.1221,-1.7321,-65.1221,1.8894,0
266,2014-02-14,12.0,-59.2276,-2.2415,-59.2276,1.8894,0
267,2014-02-14,16.0,-59.2437,-2.0913,-59.2437,1.8894,0
268,2014-02-14,20.0,-57.6822,0.4232,-57.6822,1.8894,0
269,2014-02-14,24.0,-64.7416,3.0811,-64.7416,1.8894,0
270,2014-02-15,4.0,-62.945,0.2082,-62.945,2.023,0
271,2014-02-15,8.0,-65.2613,-1.5213,-65.2613,2.023,0
272,2014-02-15,12.0,-60.7101,1.0409,-60.7101,2.023,0
273,2014-02-15,16.0,-60.049,-1.593,-60.049,2.023,0
274,2014-02-15,20.0,-57.7817,-1.8862,-57.7817,2.023,0
275,2014-02-15,24.0,-67.1158,3.8758,-67.1158,2.023,0
276,2014-02-16,4.0,-63.5601,-0.1999,-63.5601,1.7798,0
277,2014-02-16,8.0,-66.1091,-2.0985,-66.1091,1.7798,0
278,2014-02-16,12.0,-59.1627,1.5555,-59.1627,1.7798,0
279,2014-02-16,16.0,-58.0568,0.07,-58.0568,1.7798,0
280,2014-02-16,20.0,-56.5137,-1.7922,-56.5137,1.7798,0
281,2014-02-16,24.0,-66.5838,-3.9817,-66.5838,1.7798,0
282,2014-02-17,4.0,-64.3694,-2.554,-64.3694,1.7146,0
283,2014-02-17,8.0,-65.6372,0.8218,-65.6372,1.7146,0
284,2014-02-17,12.0,-60.5713,-0.1332,-60.5713,1.7146,0
285,2014-02-17,16.0,-58.5021,-3.0561,-58.5021,1.7146,0
286,2014-02-17,20.0,-58.8239,-0.68,-58.8239,1.7146,0
287,2014-02-17,24.0,-66.0499,1.7565,-66.0499,1.7146,0
288,2014-02-18,4.0,-64.3176,2.1262,-64.3176,1.9949,0
289,2014-02-18,8.0,-66.2557,0.2188,-66.2557,1.9949,0
290,2014-02-18,12.0,-59.8787,0.0258,-59.8787,1.9949,0
291,2014-02-18,16.0,-57.6111,0.1169,-57.6111,1.9949,0
292,2014-02-18,20.0,-56.3373,-1.7345,-56.3373,1.9949,0
293,2014-02-18,24.0,-68.1805,4.5868,-68.1805,1.9949,0
294,2014-02-19,4.0,-63.4613,1.0811,-63.4613,0.7947,0
295,2014-02-19,8.0,-65.8104,1.4308,-65.8104,0.7947,0
296,2014-02-19,12.0,-59.7165,0.3202,-59.7165,0.7947,0
297,2014-02-19,16.0,-56.5187,-0.6736,-56.5187,0.7947,0
298,2014-02-19,20.0,-55.9907,0.9831,-55.9907,0.7947,0
299,2014-02-19,24.0,-65.6477,-0.4807,-65.6477,0.7947,0
300,2014-02-20,4.0,-63.0275,1.7121,-63.0275,0.8709,0
301,2014-02-20,8.0,-64.9549,0.8059,-64.9549,0.8709,0
302,2014-02-20,12.0,-61.8621,-1.1146,-61.8621,0.8709,0
303,2014-02-20,16.0,-55.6623,0.1865,-55.6623,0.8709,0
304,2014-02-20,20.0,-56.5544,0.3397,-56.5544,0.8709,0
305,2014-02-20,24.0,-67.296,-0.2358,-67.296,0.8709,0
306,2014-02-21,4.0,-63.6658,0.7981,-63.6658,1.0006,0
307,2014-02-21,8.0,-64.7481,0.5922,-64.7481,1.0006,0
308,2014-02-21,12.0,-60.9398,0.2785,-60.9398,1.0006,0
309,2014-02-21,16.0,-56.2385,1.1444,-56.2385,1.0006,0
310,2014-02-21,20.0,-55.9289,0.8107,-55.9289,1.0006,0
311,2014-02-21,24.0,-66.4138,-1.8678,-66.4138,1.0006,0
312,2014-02-22,4.0,-62.5606,-0.4136,-62.5606,0.5721,0
313,2014-02-22,8.0,-63.799,-0.6379,-63.799,0.5721,0
314,2014-02-22,12.0,-61.3105,-0.8136,-61.3105,0.5721,0
315,2014-02-22,16.0,-56.7131,0.0194,-56.7131,0.5721,0
316,2014-02-22,20.0,-55.3204,-0.3677,-55.3204,0.5721,0
317,2014-02-22,24.0,-66.4252,-1.8145,-66.4252,0.5721,0
318,2014-02-23,4.0,-62.8685,0.4865,-62.8685,0.6026,0
319,2014-02-23,8.0,-62.4056,0.0364,-62.4056,0.6026,0
320,2014-02-23,12.0,-61.084,0.7055,-61.084,0.6026,0
321,2014-02-23,16.0,-56.7398,1.6996,-56.7398,0.6026,0
322,2014-02-23,20.0,-56.2237,1.6314,-56.2237,0.6026,0
323,2014-02-23,24.0,-65.0376,0.665,-65.0376,0.6026,0
324,2014-02-24,4.0,-62.5161,1.4322,-62.5161,1.7026,0
325,2014-02-24,8.0,-64.3104,0.0527,-64.3104,1.7026,0
326,2014-02-24,12.0,-60.5661,-2.3321,-60.5661,1.7026,0
327,2014-02-24,16.0,-57.4164,0.2301,-57.4164,1.7026,0
328,2014-02-24,20.0,-54.905,0.8752,-54.905,1.7026,0
329,2014-02-24,24.0,-65.0689,3.3552,-65.0689,1.7026,0
330,2014-02-25,4.0,-78.6588,34.1564,-78.6588,14.7932,0
331,2014-02-25,8.0,-91.1281,-14.7671,-91.1281,14.7932,0
332,2014-02-25,12.0,-60.087,1.3381,-60.087,14.7932,0
333,2014-02-25,16.0,-56.8288,0.5989,-56.8288,14.7932,0
334,2014-02-25,20.0,-55.9745,0.575,-55.9745,14.7932,0
335,2014-02-25,24.0,-65.6991,-0.7299,-65.6991,14.7932,0
336,2014-02-26,4.0,-76.1153,-10.6337,-76.1153,6.2545,0
337,2014-02-26,8.0,-88.1944,9.8183,-88.1944,6.2545,0
338,2014-02-26,12.0,-59.98,2.7788,-59.98,6.2545,0
339,2014-02-26,16.0,-56.5302,-2.0127,-56.5302,6.2545,0
340,2014-02-26,20.0,-56.2005,-0.237,-56.2005,6.2545,0
341,2014-02-26,24.0,-66.4085,-4.0712,-66.4085,6.2545,0
342,2014-02-27,4.0,-87.1047,-19.1028,-87.1047,11.0439,0
343,2014-02-27,8.0,-78.9101,-26.5683,-78.9101,11.0439,0
344,2014-02-27,12.0,-59.3455,-0.4257,-59.3455,11.0439,0
345,2014-02-27,16.0,-57.6972,0.7349,-57.6972,11.0439,0
346,2014-02-27,20.0,-56.0117,0.3734,-56.0117,11.0439,0
347,2014-02-27,24.0,-64.4625,-17.8255,-64.4625,11.0439,0
348,2014-02-28,4.0,-82.6,19.8985,-82.6,8.1972,0
349,2014-02-28,8.0,-78.523,12.7539,-78.523,8.1972,0
350,2014-02-28,12.0,-59.5213,-0.8548,-59.5213,8.1972,0
351,2014-02-28,16.0,-56.3452,-1.2359,-56.3452,8.1972,0
352,2014-02-28,20.0,-56.2597,-0.5474,-56.2597,8.1972,0
353,2014-02-28,24.0,-63.4275,0.8454,-63.4275,8.1972,0
354,2014-03-01,4.0,-61.4243,-0.1944,-61.4243,1.7989,0
355,2014-03-01,8.0,-63.6894,1.0966,-63.6894,1.7989,0
356,2014-03-01,12.0,-59.5024,0.7993,-59.5024,1.7989,0
357,2014-03-01,16.0,-56.3863,1.2667,-56.3863,1.7989,0
358,2014-03-01,20.0,-55.3802,0.6887,-55.3802,1.7989,0
359,2014-03-01,24.0,-63.2126,-3.9332,-63.2126,1.7989,0
360,2014-03-02,4.0,-60.9432,0.716,-60.9432,1.0862,0
361,2014-03-02,8.0,-62.9279,0.302,-62.9279,1.0862,0
362,2014-03-02,12.0,-59.9492,0.4156,-59.9492,1.0862,0
363,2014-03-02,16.0,-58.3382,2.6902,-58.3382,1.0862,0
364,2014-03-02,20.0,-55.4673,0.9114,-55.4673,1.0862,0
365,2014-03-02,24.0,-64.9686,-0.9846,-64.9686,1.0862,0
366,2014-03-03,4.0,-61.0733,0.2205,-61.0733,0.7539,0
367,2014-03-03,8.0,-62.6537,1.3908,-62.6537,0.7539,0
368,2014-03-03,12.0,-60.0755,-0.1101,-60.0755,0.7539,0
369,2014-03-03,16.0,-57.6826,-0.0716,-57.6826,0.7539,0
370,2014-03-03,20.0,-58.4877,1.3641,-58.4877,0.7539,0
371,2014-03-03,24.0,-64.5543,-0.5957,-64.5543,0.7539,0
372,2014-03-04,4.0,-59.7739,1.9236,-59.7739,0.8693,0
373,2014-03-04,8.0,-61.7777,1.8276,-61.7777,0.8693,0
374,2014-03-04,12.0,-60.5979,0.6595,-60.5979,0.8693,0
